S.No.,DIVISION,Distrcit ,Types of Institute,Type ,Institute Name,Trade/ Branch Name,Seats
2094,GWALIOR,DATIA,ITI,Private,GAYATRI PRIVATE ITI,ELECTRICIAN (NSQF),60
2095,GWALIOR,DATIA,ITI,Private,GAYATRI PRIVATE ITI,SEWING TECHNOLOGY (CUTTING & TAILORING) (NSQF),40
2096,GWALIOR,GWALIOR,ITI,Private,EXCELLENCE PRIVATE ITI,ELECTRICIAN (NSQF),60
2097,GWALIOR,GWALIOR,ITI,Private,EXCELLENCE PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2098,GWALIOR,GWALIOR,ITI,Private,GYAN GANGA PRIVATE ITI,ELECTRICIAN (NSQF),20
2099,GWALIOR,GWALIOR,ITI,Private,GYAN GANGA PRIVATE ITI,HEALTH SANITARY INSPECTOR (NSQF),48
2100,GWALIOR,GWALIOR,ITI,Private,J B PRIVATE ITI,ELECTRICIAN (NSQF),60
2101,GWALIOR,GWALIOR,ITI,Private,J B PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2102,GWALIOR,SHIVPURI,ITI,Private,NAMAN PRIVATE ITI,ELECTRICIAN (NSQF),40
2103,GWALIOR,SHIVPURI,ITI,Private,NAMAN PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2104,GWALIOR,DATIA,ITI,Private,VPS PRIVATE ITI,ELECTRICIAN (NSQF),40
2105,GWALIOR,DATIA,ITI,Private,VPS PRIVATE ITI,FITTER (NSQF),40
2106,GWALIOR,GWALIOR,ITI,Private,SHRI VISHVAKARMA PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),72
2107,GWALIOR,GWALIOR,ITI,Private,SHRI VISHVAKARMA PRIVATE ITI,ELECTRICIAN (NSQF),60
2108,GWALIOR,GWALIOR,ITI,Private,ROYAL PRIVATE ITI DABRA,HEALTH SANITARY INSPECTOR (NSQF),48
2109,GWALIOR,GWALIOR,ITI,Private,ROYAL PRIVATE ITI DABRA,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2110,GWALIOR,GWALIOR,ITI,Private,LAKSHAYA PRIVATE ITI,ELECTRICIAN (NSQF),60
2111,GWALIOR,GWALIOR,ITI,Private,LAKSHAYA PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2112,GWALIOR,DATIA,ITI,Private,BHARAT PRIVATE ITI,ELECTRICIAN (NSQF),20
2113,GWALIOR,DATIA,ITI,Private,BHARAT PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
2114,GWALIOR,GUNA,ITI,Private,GAURAAGS PRIVATE ITI,ELECTRICIAN (NSQF),20
2115,GWALIOR,GWALIOR,ITI,Private,RAB PRIVATE ITI,ELECTRICIAN (NSQF),40
2116,GWALIOR,GWALIOR,ITI,Private,RAB PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2117,GWALIOR,MORENA,ITI,Private,GYAN GANGA PRIVATE ITI,ELECTRICIAN (NSQF),60
2118,GWALIOR,MORENA,ITI,Private,GYAN GANGA PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2119,GWALIOR,SHIVPURI,ITI,Private,SRC PRIVATE ITI,ELECTRICIAN (NSQF),40
2120,GWALIOR,SHIVPURI,ITI,Private,SRC PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2121,GWALIOR,GWALIOR,ITI,Private,ST PRIVATE ITI,ELECTRICIAN (NSQF),60
2122,GWALIOR,GWALIOR,ITI,Private,ST PRIVATE ITI,FITTER (NSQF),20
2123,GWALIOR,BHIND,ITI,Private,SHRI GIRRAJ PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),72
2124,GWALIOR,BHIND,ITI,Private,SHRI GIRRAJ PRIVATE ITI,ELECTRICIAN (NSQF),60
2125,GWALIOR,BHIND,ITI,Private,MPT PRIVATE ITI,ELECTRICIAN (NSQF),20
2126,GWALIOR,BHIND,ITI,Private,MPT PRIVATE ITI,FITTER (NSQF),20
2127,GWALIOR,MORENA,ITI,Private,HNS PRIVATE ITI,ELECTRICIAN (NSQF),60
2128,GWALIOR,MORENA,ITI,Private,HNS PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2129,GWALIOR,GWALIOR,ITI,Private,RAMJI PRIVATE ITI GWALIOR,ELECTRICIAN (NSQF),20
2130,GWALIOR,GWALIOR,ITI,Private,RAMJI PRIVATE ITI GWALIOR,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
2131,GWALIOR,SHIVPURI,ITI,Private,MIPS PRIVATE ITI,ELECTRICIAN (NSQF),20
2132,GWALIOR,SHIVPURI,ITI,Private,MIPS PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2133,GWALIOR,GWALIOR,ITI,Private,VINAYAK PRIVATE ITI,HEALTH SANITARY INSPECTOR (NSQF),48
2134,GWALIOR,GWALIOR,ITI,Private,VINAYAK PRIVATE ITI,HOSPITAL HOUSE KEEPING (NSQF),48
2135,GWALIOR,GUNA,ITI,Private,KRISHNA PRIVATE ITI,ELECTRICIAN (NSQF),20
2136,GWALIOR,GUNA,ITI,Private,KRISHNA PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2137,GWALIOR,GWALIOR,ITI,Private,SOMANI PRIVATE ITI,ELECTRICIAN (NSQF),60
2138,GWALIOR,GWALIOR,ITI,Private,SOMANI PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (ENGLISH) (NSQF),72
2139,GWALIOR,GWALIOR,ITI,Private,SOMANI PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2140,GWALIOR,SHIVPURI,ITI,Private,MAA VAISHNOVI PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2141,GWALIOR,MORENA,ITI,Private,JAI MAA KALI PVT ITI,ELECTRICIAN (NSQF),40
2142,GWALIOR,MORENA,ITI,Private,JAI MAA KALI PVT ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2143,INDORE,INDORE,ITI,Private,M.P. WELFARE ASSOCIATION OF THE BLIND,COMPUTER OPERATOR & PROGRAMMING ASSISTANT (VI) (NSQF) दृष्टि बाधित,24
2144,INDORE,INDORE,ITI,Private,INDO GERMAN TOOL ROOM,FITTER (NSQF),20
2145,INDORE,INDORE,ITI,Private,INDO GERMAN TOOL ROOM,MACHINIST (NSQF),60
2146,INDORE,INDORE,ITI,Private,INDO GERMAN TOOL ROOM,MACHINIST (GRINDER) (NSQF),20
2147,INDORE,INDORE,ITI,Private,INDO GERMAN TOOL ROOM,TURNER (NSQF),20
2148,INDORE,INDORE,ITI,Private,INDO GERMAN TOOL ROOM,WELDER (NSQF),40
2149,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),72
2150,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,DRAUGHTSMAN (MECHANICAL) (NSQF),24
2151,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,ELECTRICIAN (NSQF),20
2152,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,FITTER (NSQF),20
2153,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,MACHINIST (NSQF),100
2154,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,TURNER (NSQF),20
2155,INDORE,INDORE,ITI,Private,ADVANCE TECHNICAL & ITC,WELDER (NSQF),60
2156,INDORE,KHARGONE,ITI,Private,DEVI AHILIYA PVT. INDUSTRIAL TRAINING INSTITUTE,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2157,INDORE,KHARGONE,ITI,Private,DEVI AHILIYA PVT. INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),40
2158,INDORE,KHARGONE,ITI,Private,DEVI AHILIYA PVT. INDUSTRIAL TRAINING INSTITUTE,ELECTRONICS MECHANIC (NSQF),24
2159,INDORE,KHARGONE,ITI,Private,DEVI AHILIYA PVT. INDUSTRIAL TRAINING INSTITUTE,FITTER (NSQF),20
2160,INDORE,KHARGONE,ITI,Private,DEVI AHILIYA PVT. INDUSTRIAL TRAINING INSTITUTE,MECHANIC DIESEL (NSQF),48
2161,INDORE,KHARGONE,ITI,Private,DEVI AHILIYA PVT. INDUSTRIAL TRAINING INSTITUTE,WELDER (NSQF),40
2162,INDORE,DHAR,ITI,Private,DHAMNOD PRIVATE INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),60
2163,INDORE,INDORE,ITI,Private,JIRATI PRIVATE ITI,ELECTRICIAN (NSQF),60
2164,INDORE,INDORE,ITI,Private,MINERVA PVT.ITI,FITTER (NSQF),40
2165,INDORE,INDORE,ITI,Private,NOVATECH INDUSTRY INTEGRATED PRIVATE ITI,ELECTRICIAN (NSQF),60
2166,INDORE,INDORE,ITI,Private,NOVATECH INDUSTRY INTEGRATED PRIVATE ITI,FITTER (NSQF),20
2167,INDORE,KHARGONE,ITI,Private,SANAWAD PRIVATE INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),100
2168,INDORE,BARWANI,ITI,Private,YOGESHWAR PRIVATE ITI,ELECTRICIAN (NSQF),40
2169,INDORE,BARWANI,ITI,Private,YOGESHWAR PRIVATE ITI,FITTER (NSQF),20
2170,INDORE,DHAR,ITI,Private,WORLD WORKERS PRIVATE ITI,ELECTRICIAN (NSQF),60
2171,INDORE,DHAR,ITI,Private,WORLD WORKERS PRIVATE ITI,MECHANIC DIESEL (NSQF),72
2172,INDORE,KHANDWA,ITI,Private,SPITR SANMATI PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2173,INDORE,KHANDWA,ITI,Private,SPITR SANMATI PRIVATE ITI,ELECTRICIAN (NSQF),40
2174,INDORE,KHANDWA,ITI,Private,SPITR SANMATI PRIVATE ITI,FITTER (NSQF),20
2175,INDORE,KHANDWA,ITI,Private,SPITR SANMATI PRIVATE ITI,WELDER (FABRICATION & FITTING) (NSQF),40
2176,INDORE,BURHANPUR,ITI,Private,SKILL INDIA PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),72
2177,INDORE,BURHANPUR,ITI,Private,SKILL INDIA PRIVATE ITI,ELECTRICIAN (NSQF),60
2178,INDORE,BARWANI,ITI,Private,SKILL INDIA PRIVATE ITI,ELECTRICIAN (NSQF),40
2179,INDORE,BARWANI,ITI,Private,SKILL INDIA PRIVATE ITI,FITTER (NSQF),20
2180,INDORE,INDORE,ITI,Private,LAL BAHADUR SHASTRI PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),72
2181,INDORE,INDORE,ITI,Private,LAL BAHADUR SHASTRI PRIVATE ITI,ELECTRICIAN (NSQF),40
2182,INDORE,INDORE,ITI,Private,MATHURADEVI INSTITUTE OF TECHNOLOGY PRIVATE ITI,ELECTRICIAN (NSQF),20
2183,INDORE,INDORE,ITI,Private,MATHURADEVI INSTITUTE OF TECHNOLOGY PRIVATE ITI,FITTER (NSQF),20
2184,INDORE,INDORE,ITI,Private,MATHURADEVI INSTITUTE OF TECHNOLOGY PRIVATE ITI,MECHANIC DIESEL (NSQF),48
2185,INDORE,JHABUA,ITI,Private,SHRI RATAN PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2186,INDORE,JHABUA,ITI,Private,SHRI RATAN PRIVATE ITI,ELECTRICIAN (NSQF),20
2187,INDORE,KHARGONE,ITI,Private,JAGRATI PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2188,INDORE,KHARGONE,ITI,Private,JAGRATI PRIVATE ITI,ELECTRICIAN (NSQF),40
2189,INDORE,INDORE,ITI,Private,ORIENTAL PVT. ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2190,INDORE,INDORE,ITI,Private,ORIENTAL PVT. ITI,MECHANIC DIESEL (NSQF),48
2191,INDORE,INDORE,ITI,Private,ORIENTAL PVT. ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
2192,INDORE,KHARGONE,ITI,Private,"BIJASAN PRIVATE ITI, BHAGYAPURE ROAD, ANAKWADI, TEHSIL BHAGWANPURA",ELECTRICIAN (NSQF),40
2193,INDORE,KHARGONE,ITI,Private,"BIJASAN PRIVATE ITI, BHAGYAPURE ROAD, ANAKWADI, TEHSIL BHAGWANPURA",MARKETING EXECUTIVE (NSQF),48
2194,INDORE,KHARGONE,ITI,Private,BIORE PRIVATE INDUSTRIAL TRAINING INSTITUTE OJHARA,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2195,INDORE,KHARGONE,ITI,Private,BIORE PRIVATE INDUSTRIAL TRAINING INSTITUTE OJHARA,ELECTRICIAN (NSQF),40
2196,INDORE,KHARGONE,ITI,Private,BIORE PRIVATE INDUSTRIAL TRAINING INSTITUTE OJHARA,SEWING TECHNOLOGY (CUTTING & TAILORING) (NSQF),40
2197,INDORE,KHARGONE,ITI,Private,BIORE PRIVATE INDUSTRIAL TRAINING INSTITUTE OJHARA,WIREMAN (NSQF),20
2198,INDORE,INDORE,ITI,Private,"DAKSH PVT.ITI,INDORE",ELECTRICIAN (NSQF),60
2199,INDORE,INDORE,ITI,Private,"SENGAR PVT.ITI,MHOW,DISTT.INDORE",ELECTRICIAN (NSQF),40
2200,INDORE,KHARGONE,ITI,Private,"MARUTI PVT.ITI,KHARGONE",ELECTRICIAN (NSQF),120
2201,INDORE,KHARGONE,ITI,Private,"MARUTI PVT.ITI,KHARGONE",FITTER (NSQF),40
2202,INDORE,DHAR,ITI,Private,"WORLD WORKER PVT.ITI, PITHAMPUR DISTT.DHAR",ELECTRICIAN (NSQF),60
2203,INDORE,DHAR,ITI,Private,"WORLD WORKER PVT.ITI, PITHAMPUR DISTT.DHAR",FITTER (NSQF),20
2204,INDORE,DHAR,ITI,Private,YASH PVT ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2205,INDORE,DHAR,ITI,Private,YASH PVT ITI,ELECTRICIAN (NSQF),40
2206,INDORE,DHAR,ITI,Private,YASH PVT ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
2207,INDORE,DHAR,ITI,Private,YASH PVT ITI,WELDER (NSQF),40
2208,INDORE,INDORE,ITI,Private,ADARSH PRIVATE ITI,ELECTRICIAN (NSQF),80
2209,INDORE,INDORE,ITI,Private,ADARSH PRIVATE ITI,FITTER (NSQF),40
2210,INDORE,INDORE,ITI,Private,CREATIVE I. T. I,ELECTRICIAN (NSQF),40
2211,INDORE,KHARGONE,ITI,Private,JAWAHARLAL NEHRU PRIVATE I.T.I. BORAWAN,ELECTRICIAN (NSQF),60
2212,INDORE,INDORE,ITI,Private,SHERI VISHWAKARMA PVT ITI,ELECTRICIAN (NSQF),40
2213,INDORE,INDORE,ITI,Private,SHERI VISHWAKARMA PVT ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2214,INDORE,KHANDWA,ITI,Private,SHRI BALAJI PRIVATE ITI,ELECTRICIAN (NSQF),20
2215,INDORE,KHANDWA,ITI,Private,SHRI BALAJI PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
2216,INDORE,KHANDWA,ITI,Private,SBS PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2217,INDORE,KHANDWA,ITI,Private,SBS PRIVATE ITI,DATA ENTRY OPERATOR (NSQF),48
2218,INDORE,KHANDWA,ITI,Private,SBS PRIVATE ITI,ELECTRICIAN (NSQF),60
2219,INDORE,KHANDWA,ITI,Private,SBS PRIVATE ITI,FITTER (NSQF),40
2220,INDORE,KHANDWA,ITI,Private,SBS PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
2221,INDORE,INDORE,ITI,Private,VINAYAKA PRIVATE INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),60
2222,INDORE,INDORE,ITI,Private,VINAYAKA PRIVATE INDUSTRIAL TRAINING INSTITUTE,HEALTH SANITARY INSPECTOR (NSQF),72
2223,INDORE,INDORE,ITI,Private,VINAYAKA PRIVATE INDUSTRIAL TRAINING INSTITUTE,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
2224,INDORE,BARWANI,ITI,Private,MA SARASWATI PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2225,INDORE,BARWANI,ITI,Private,MA SARASWATI PRIVATE ITI,ELECTRICIAN (NSQF),40
2226,INDORE,BURHANPUR,ITI,Private,GYANDEEP PVT. ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2227,INDORE,BURHANPUR,ITI,Private,GYANDEEP PVT. ITI,ELECTRICIAN (NSQF),40
2228,INDORE,BURHANPUR,ITI,Private,GYANDEEP PVT. ITI,FITTER (NSQF),40
2229,INDORE,BURHANPUR,ITI,Private,GYANDEEP PVT. ITI,WELDER (NSQF),60
2230,JABALPUR,JABALPUR,ITI,Private,HIND INDUSTRIAL TRAINING CUM PRODUCTION INSTITUTE SEHORA,ELECTRICIAN (NSQF),60
2231,JABALPUR,CHHINDWARA,ITI,Private,CHHATRAPATI SHIVAJI INDUSTRIAL TRAINING CENTRE SAUSAR,COSMETOLOGY (NSQF),48
2232,JABALPUR,CHHINDWARA,ITI,Private,CHHATRAPATI SHIVAJI INDUSTRIAL TRAINING CENTRE SAUSAR,ELECTRICIAN (NSQF),80
2233,JABALPUR,CHHINDWARA,ITI,Private,CHHATRAPATI SHIVAJI INDUSTRIAL TRAINING CENTRE SAUSAR,FITTER (NSQF),80
2234,JABALPUR,CHHINDWARA,ITI,Private,CHHATRAPATI SHIVAJI INDUSTRIAL TRAINING CENTRE SAUSAR,MECHANIC DIESEL (NSQF),96
2235,JABALPUR,NARSINGHPUR,ITI,Private,MODEL ITC,ELECTRICIAN (NSQF),120
2236,JABALPUR,NARSINGHPUR,ITI,Private,MODEL ITC,FITTER (NSQF),20
2237,JABALPUR,NARSINGHPUR,ITI,Private,MODEL ITC,MECHANIC DIESEL (NSQF),48
2238,JABALPUR,CHHINDWARA,ITI,Private,SHASHTI ITC,ELECTRICIAN (NSQF),40
2239,JABALPUR,CHHINDWARA,ITI,Private,SHASHTI ITC,FITTER (NSQF),40
2240,JABALPUR,CHHINDWARA,ITI,Private,SHRI GURUJI ITC,ELECTRICIAN (NSQF),40
2241,JABALPUR,CHHINDWARA,ITI,Private,SHRI GURUJI ITC,FITTER (NSQF),40
2242,JABALPUR,CHHINDWARA,ITI,Private,SHRI GURUJI ITC,MECHANIC DIESEL (NSQF),48
2243,JABALPUR,JABALPUR,ITI,Private,BHGWAN SHANKAR PRIVATE ITI,ELECTRICIAN (NSQF),40
2244,JABALPUR,JABALPUR,ITI,Private,BHGWAN SHANKAR PRIVATE ITI,FITTER (NSQF),20
2245,JABALPUR,NARSINGHPUR,ITI,Private,PARAMHANS PRIVATE ITI,ELECTRICIAN (NSQF),40
2246,JABALPUR,NARSINGHPUR,ITI,Private,PARAMHANS PRIVATE ITI,FITTER (NSQF),20
2247,JABALPUR,KATNI,ITI,Private,PARAS PVT. ITI,ELECTRICIAN (NSQF),40
2248,JABALPUR,CHHINDWARA,ITI,Private,SHRI HARI PVT. ITI,ELECTRICIAN (NSQF),60
2249,JABALPUR,CHHINDWARA,ITI,Private,SHRI HARI PVT. ITI,FITTER (NSQF),60
2250,JABALPUR,CHHINDWARA,ITI,Private,SHRI HARI PVT. ITI,MECHANIC DIESEL (NSQF),48
2251,JABALPUR,CHHINDWARA,ITI,Private,SANKALP PRIVATE ITI,ELECTRICIAN (NSQF),20
2252,JABALPUR,CHHINDWARA,ITI,Private,SANKALP PRIVATE ITI,FITTER (NSQF),20
2253,JABALPUR,JABALPUR,ITI,Private,RUPALI PRIVATE ITI,ELECTRICIAN (NSQF),20
2254,JABALPUR,JABALPUR,ITI,Private,RUPALI PRIVATE ITI,FITTER (NSQF),20
2255,JABALPUR,JABALPUR,ITI,Private,RUPALI PRIVATE ITI,MECHANIC DIESEL (NSQF),48
2256,JABALPUR,KATNI,ITI,Private,"SILICOBYTE HOLY ANGLES PRIVATE ITI,",ELECTRICIAN (NSQF),100
2257,JABALPUR,KATNI,ITI,Private,"SILICOBYTE HOLY ANGLES PRIVATE ITI,",FITTER (NSQF),40
2258,JABALPUR,KATNI,ITI,Private,"SILICOBYTE HOLY ANGLES PRIVATE ITI,",PLUMBER (NSQF),48
2259,JABALPUR,JABALPUR,ITI,Private,VISWAKARMA VOCATIONAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),40
2260,JABALPUR,JABALPUR,ITI,Private,VISWAKARMA VOCATIONAL TRAINING INSTITUTE,FITTER (NSQF),40
2261,JABALPUR,JABALPUR,ITI,Private,VISWAKARMA VOCATIONAL TRAINING INSTITUTE,DRAUGHTSMAN (CIVIL) (NSQF),48
2262,JABALPUR,KATNI,ITI,Private,SILICOBYTE INSTT. OF TECHNICAL EDUCATION(ITC),COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),144
2263,JABALPUR,KATNI,ITI,Private,SILICOBYTE INSTT. OF TECHNICAL EDUCATION(ITC),HEALTH SANITARY INSPECTOR (NSQF),48
2264,JABALPUR,KATNI,ITI,Private,SILICOBYTE INSTT. OF TECHNICAL EDUCATION(ITC),HOSPITAL HOUSE KEEPING (NSQF),48
2265,JABALPUR,KATNI,ITI,Private,SILICOBYTE INSTT. OF TECHNICAL EDUCATION(ITC),PHYSIOTHERAPY TECHNICIAN (NSQF),40
2266,JABALPUR,KATNI,ITI,Private,SILICOBYTE INSTT. OF TECHNICAL EDUCATION(ITC),ARCHITECTURAL DRAUGHTSMAN (NSQF),48
2267,JABALPUR,CHHINDWARA,ITI,Private,SATPUDA PVT. ITI NEAR WARE HOUSE CHHINDWARA,ELECTRICIAN (NSQF),240
2268,JABALPUR,CHHINDWARA,ITI,Private,SATPUDA PVT. ITI NEAR WARE HOUSE CHHINDWARA,FITTER (NSQF),100
2269,JABALPUR,CHHINDWARA,ITI,Private,SHREE PVT. ITI CHHINDWARA,ELECTRICIAN (NSQF),120
2270,JABALPUR,CHHINDWARA,ITI,Private,SHREE PVT. ITI CHHINDWARA,FITTER (NSQF),20
2271,JABALPUR,CHHINDWARA,ITI,Private,OM SAI PVT. ITI CHHINDWARA,ELECTRICIAN (NSQF),60
2272,JABALPUR,CHHINDWARA,ITI,Private,OM SAI PVT. ITI CHHINDWARA,FITTER (NSQF),20
2273,JABALPUR,CHHINDWARA,ITI,Private,MILE STONE PVT. ITI CHHINDWARA,ELECTRICIAN (NSQF),40
2274,JABALPUR,CHHINDWARA,ITI,Private,MILE STONE PVT. ITI CHHINDWARA,WELDER (NSQF),40
2275,JABALPUR,KATNI,ITI,Private,DWARKA PRASAD PVT ITI,ELECTRICIAN (NSQF),40
2276,JABALPUR,KATNI,ITI,Private,DWARKA PRASAD PVT ITI,FITTER (NSQF),40
2277,JABALPUR,CHHINDWARA,ITI,Private,LITTLE STEP PVT ITI,ELECTRICIAN (NSQF),60
2278,JABALPUR,CHHINDWARA,ITI,Private,LITTLE STEP PVT ITI,FITTER (NSQF),20
2279,JABALPUR,CHHINDWARA,ITI,Private,REVNATH CHOURE PRIVATE INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),40
2280,JABALPUR,KATNI,ITI,Private,SHRI VINAYAK PVT. ITI,ELECTRICIAN (NSQF),60
2281,JABALPUR,KATNI,ITI,Private,SHRI VINAYAK PVT. ITI,FITTER (NSQF),20
2282,JABALPUR,CHHINDWARA,ITI,Private,SIDDHIVINAYAK PRIVATE ITI,ELECTRICIAN (NSQF),40
2283,JABALPUR,CHHINDWARA,ITI,Private,SIDDHIVINAYAK PRIVATE ITI,FITTER (NSQF),20
2284,JABALPUR,NARSINGHPUR,ITI,Private,TENDUKHEDA PVT ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
2285,JABALPUR,NARSINGHPUR,ITI,Private,TENDUKHEDA PVT ITI,ELECTRICIAN (NSQF),20
2286,JABALPUR,JABALPUR,ITI,Private,VEDANTA ITI,ELECTRICIAN (NSQF),40
2287,JABALPUR,JABALPUR,ITI,Private,VEDANTA ITI,FITTER (NSQF),40
2288,JABALPUR,JABALPUR,ITI,Private,VEDANTA ITI,MECHANIC DIESEL (NSQF),72
2289,JABALPUR,JABALPUR,ITI,Private,PAROHA PRIVATE ITI,ELECTRICIAN (NSQF),20
2290,JABALPUR,JABALPUR,ITI,Private,PAROHA PRIVATE ITI,FITTER (NSQF),20
2291,JABALPUR,CHHINDWARA,ITI,Private,AADISHAKTI PRIVATE ITI,ELECTRICIAN (NSQF),60
2292,JABALPUR,CHHINDWARA,ITI,Private,AADISHAKTI PRIVATE ITI,FITTER (NSQF),60
2293,JABALPUR,KATNI,ITI,Private,GURU DRONACHARYA PRIVATE ITI BADWARA,ELECTRICIAN (NSQF),20
2294,JABALPUR,KATNI,ITI,Private,GURU DRONACHARYA PRIVATE ITI BADWARA,FITTER (NSQF),20
2295,JABALPUR,KATNI,ITI,Private,NEW M S PRIVATE ITI,ELECTRICIAN (NSQF),60
2296,JABALPUR,KATNI,ITI,Private,NEW M S PRIVATE ITI,FITTER (NSQF),60
2297,JABALPUR,JABALPUR,ITI,Private,CHOURASIYA PRIVATE ITI,ELECTRICIAN (NSQF),40
2298,JABALPUR,JABALPUR,ITI,Private,CHOURASIYA PRIVATE ITI,FITTER (NSQF),20
2299,JABALPUR,CHHINDWARA,ITI,Private,ANNIE PRIVATE ITI,ELECTRICIAN (NSQF),20
2300,JABALPUR,CHHINDWARA,ITI,Private,ANNIE PRIVATE ITI,FITTER (NSQF),20
2301,JABALPUR,KATNI,ITI,Private,J K PRIVATE INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),20
2302,JABALPUR,KATNI,ITI,Private,J K PRIVATE INDUSTRIAL TRAINING INSTITUTE,HEALTH SANITARY INSPECTOR (NSQF),48
2303,JABALPUR,NARSINGHPUR,ITI,Private,JAROLIYA PRIVATE ITI,ELECTRICIAN (NSQF),40
2304,JABALPUR,NARSINGHPUR,ITI,Private,JAROLIYA PRIVATE ITI,FITTER (NSQF),40
2305,JABALPUR,CHHINDWARA,ITI,Private,NATHMAL MAHESHWARI PRIVATE ITI,ELECTRICIAN (NSQF),40
2306,JABALPUR,CHHINDWARA,ITI,Private,NATHMAL MAHESHWARI PRIVATE ITI,FITTER (NSQF),40
2307,JABALPUR,CHHINDWARA,ITI,Private,VANESHWARI PRIVATE ITI,ELECTRICIAN (NSQF),60
2308,JABALPUR,CHHINDWARA,ITI,Private,VANESHWARI PRIVATE ITI,FITTER (NSQF),60
2309,JABALPUR,JABALPUR,ITI,Private,BHARTIYA PVT ITI JABALPUR,ELECTRICIAN (NSQF),40
2310,JABALPUR,JABALPUR,ITI,Private,BHARTIYA PVT ITI JABALPUR,FITTER (NSQF),40
